codigo_produto_acabado;descricao_produto_acabado;grupo;ncm
01065848;MULTIUSO INCOLOR - 500ML;LIMPADORES;34029019
01070099;MULTIUSO INCOLOR - 500ML C/12;LIMPADORES;34029019
03000087;MULTIUSO INCOLOR - PET 5L;LIMPADORES;34029019
03000088;MULTIUSO INCOLOR - PET 5L FD C/04;LIMPADORES;34029019
10061710;MULTIUSO POLY VALENCA;LIMPADORES;34029019
010061711;MULTIUSO POLY VALENCA - 1LT;LIMPADORES;34029019
010061911;MULTIUSO POLY VALENCA - 1LT C/12;LIMPADORES;34029019
10061712;MULTIUSO POLY VALENCA - 5LT;LIMPADORES;34029019
010061912;MULTIUSO POLY VALENCA - 5LT C/04;LIMPADORES;34029019
01100002;SILICONE GEL;LIMPADORES;34011190
01100005;SILICONE GEL - 10KG;LIMPADORES;34029019
01107455;SILICONE GEL - 2,5KG;LIMPADORES;34029019
01100012;SILICONE GEL - 2,5KG C/4;LIMPADORES;34029019
01107454;SILICONE GEL - 450GR;LIMPADORES;34029019
01100009;SILICONE GEL - 450GR CX12;LIMPADORES;34029019
01100003;SILICONE LIQUIDO;LIMPADORES;34029019
01100197;SILICONE LIQUIDO - 500ML;LIMPADORES;34029019
01100010;SILICONE LIQUIDO - 500ML C/12;LIMPADORES;34029019
01103991;SILICONE LIQUIDO - 5LT;LIMPADORES;34029019
01104191;SILICONE LIQUIDO - 5LT C/04;LIMPADORES;34029019
01050002;ALVEJANTE SEM CLORO;LIMPEZA PESADA;34025000
01051396;ALVEJANTE SEM CLORO - 1LT;LIMPEZA PESADA;34025000
01051596;ALVEJANTE SEM CLORO - 1LT C/12;LIMPEZA PESADA;34025000
03000007;ALVEJANTE SEM CLORO - PET 5L;LIMPEZA PESADA;34025000
03000008;ALVEJANTE SEM CLORO - PET 5L FD C/04;LIMPEZA PESADA;34025000
01053000;DESENGRAXANTE;LIMPEZA PESADA;34029019
01052999;DESENGRAXANTE - 1LT;LIMPEZA PESADA;38249941
01053199;DESENGRAXANTE - 1LT C/12;LIMPEZA PESADA;38249941
03000043;DESENGRAXANTE - PET 5L;LIMPEZA PESADA;38249941
03000044;DESENGRAXANTE - PET 5L FD C/04;LIMPEZA PESADA;38249941
01051236;LIMPA ALUMINIO;LIMPEZA PESADA;34011190
01059990;LIMPA ALUMINIO - 1LT;LIMPEZA PESADA;34029039
01060190;LIMPA ALUMINIO - 1LT C/12;LIMPEZA PESADA;34029039
01050014;LIMPA ALUMINIO - 500ML;LIMPEZA PESADA;34029039
01050026;LIMPA ALUMINIO - 500ML C/12;LIMPEZA PESADA;34029039
03000067;LIMPA ALUMINIO - PET 5L;LIMPEZA PESADA;34029039
03000068;LIMPA ALUMINIO - PET 5L FD C/04;LIMPEZA PESADA;34029039
01050005;LIMPA PEDRA;LIMPEZA PESADA;34011190
01055808;LIMPA PEDRA A - 5LT;LIMPEZA PESADA;34011190
01056008;LIMPA PEDRA A - 5LT C/04;LIMPEZA PESADA;34011190
01050007;REMOVEDOR DE CERA;LIMPEZA PESADA;34024900
01051678;REMOVEDOR DE CERA - 5LT;LIMPEZA PESADA;34029039
01051878;REMOVEDOR DE CERA - 5LT C/04;LIMPEZA PESADA;34029039
01100004;SOLUPAN LIQUIDO;LIMPEZA PESADA;38249941
01100006;SOLUPAN LIQUIDO - 1LT;LIMPEZA PESADA;38249941
01100007;SOLUPAN LIQUIDO - 1LT CX12;LIMPEZA PESADA;38249941
01100577;SOLUPAN LIQUIDO - 5LT;LIMPEZA PESADA;38249941
01100777;SOLUPAN LIQUIDO - 5LT C/04;LIMPEZA PESADA;38249941
04031457;CORANTE, VERDE;MATERIA PRIMA;32041100
04020011;ACIDO SULFONICO 90 - TB250KG;MP FRACIONADA;34023100
04023422;ALCOOL CEREAIS - 1LT C/12;MP FRACIONADA;22071090
04020079;ALCOOL ISOPROPILICO - 500ML CX06;MP FRACIONADA;29051220
04020128;AMIDA 60 - 1KG;MP FRACIONADA;29241994
04020072;AMIDA 60 - TB210KG;MP FRACIONADA;29241994
04026270;BAN RAS (REMOVEDOR) - 1LT C/12;MP FRACIONADA;27101230
04026120;BARRILHA - 1KG;MP FRACIONADA;28362010
04020081;BASE AMACIANTE CONCENTRADA - 100GR;MP FRACIONADA;38099190
04030007;BASE AMACIANTE CONCENTRADA - TB130KG;MP FRACIONADA;38099190
01120696;BASE, PERFUME - 100ML;MP FRACIONADA;22071090
01120002;BASE, PERFUME - 100ML CX20;MP FRACIONADA;22071090
01128065;BASE, PERFUME - 1LT;MP FRACIONADA;22071090
01126352;BASE, PERFUME - 1LT C/12;MP FRACIONADA;22071090
01125472;BASE, PERFUME - 500ML;MP FRACIONADA;22071090
01120003;BASE, PERFUME - 500ML CX06;MP FRACIONADA;22071090
04023696;BICARBONATO DE SODIO - 1KG;MP FRACIONADA;28363000
04020070;BRANCOL - TB200LT;MP FRACIONADA;32071090
05000860;CANFORA - 100GR;MP FRACIONADA;29142990
05000861;CANFORA - 1KG;MP FRACIONADA;29142990
04043168;CORANTE LIQUIDO, AMARELO FLUORECEINA - 100ML;MP FRACIONADA;32041990
04040025;CORANTE LIQUIDO, AMARELO FLUORECEINA - 100ML CX20;MP FRACIONADA;32041990
04043231;CORANTE LIQUIDO, AMARELO FLUORECEINA - 1LT;MP FRACIONADA;32041990
04043485;CORANTE LIQUIDO, AMARELO FLUORECEINA - 500ML;MP FRACIONADA;32041990
04041842;CORANTE LIQUIDO, AMARELO PINHO SOLAR - 100ML;MP FRACIONADA;32041990
04040026;CORANTE LIQUIDO, AMARELO PINHO SOLAR - 100ML CX20;MP FRACIONADA;32041990
04043685;CORANTE LIQUIDO, AMARELO PINHO SOLAR - 1LT;MP FRACIONADA;32041990
04046195;CORANTE LIQUIDO, AMARELO PINHO SOLAR - 500ML;MP FRACIONADA;32041990
04049801;CORANTE LIQUIDO, AMARELO TRATAZINA - 100ML;MP FRACIONADA;32041990
04040028;CORANTE LIQUIDO, AMARELO TRATAZINA - 100ML CX20;MP FRACIONADA;32041990
04041804;CORANTE LIQUIDO, AMARELO TRATAZINA - 1LT;MP FRACIONADA;32041990
04040354;CORANTE LIQUIDO, AMARELO TRATAZINA - 500ML;MP FRACIONADA;32041990
04044290;CORANTE LIQUIDO, AZUL (AMACIANTE) - 100ML;MP FRACIONADA;32041990
04040029;CORANTE LIQUIDO, AZUL (AMACIANTE) - 100ML CX20;MP FRACIONADA;32041990
04048628;CORANTE LIQUIDO, AZUL (AMACIANTE) - 1LT;MP FRACIONADA;32041990
04049913;CORANTE LIQUIDO, AZUL (AMACIANTE) - 500ML;MP FRACIONADA;32041990
04049262;CORANTE LIQUIDO, AZUL TURQUEZA - 100ML;MP FRACIONADA;32041990
04040037;CORANTE LIQUIDO, AZUL TURQUEZA - 100ML CX20;MP FRACIONADA;32041990
04042826;CORANTE LIQUIDO, AZUL TURQUEZA - 1LT;MP FRACIONADA;32041990
04046964;CORANTE LIQUIDO, AZUL TURQUEZA - 500ML;MP FRACIONADA;32041990
04044370;CORANTE LIQUIDO, CERAMICA - 100ML;MP FRACIONADA;32041990
04040030;CORANTE LIQUIDO, CERAMICA - 100ML CX20;MP FRACIONADA;32041990
04041967;CORANTE LIQUIDO, CERAMICA - 1LT;MP FRACIONADA;32041990
04041463;CORANTE LIQUIDO, CERAMICA - 500ML;MP FRACIONADA;32041990
04042544;CORANTE LIQUIDO, LARANJA - 100ML;MP FRACIONADA;32041990
04040031;CORANTE LIQUIDO, LARANJA - 100ML CX20;MP FRACIONADA;32041990
04042943;CORANTE LIQUIDO, LARANJA - 1LT;MP FRACIONADA;32041990
04046505;CORANTE LIQUIDO, LARANJA - 500ML;MP FRACIONADA;32041990
04049008;CORANTE LIQUIDO, ROSA RODAMINA - 100ML;MP FRACIONADA;32041990
04040032;CORANTE LIQUIDO, ROSA RODAMINA - 100ML CX20;MP FRACIONADA;32041990
04049526;CORANTE LIQUIDO, ROSA RODAMINA - 1LT;MP FRACIONADA;32041990
04047095;CORANTE LIQUIDO, ROSA RODAMINA - 500ML;MP FRACIONADA;32041990
04043083;CORANTE LIQUIDO, ROXO - 100ML;MP FRACIONADA;32041990
04040033;CORANTE LIQUIDO, ROXO - 100ML CX20;MP FRACIONADA;32041990
04048812;CORANTE LIQUIDO, ROXO - 1LT;MP FRACIONADA;32041990
04045975;CORANTE LIQUIDO, ROXO - 500ML;MP FRACIONADA;32041990
04042983;CORANTE LIQUIDO, VERDE - 100ML;MP FRACIONADA;32041990
04040034;CORANTE LIQUIDO, VERDE - 100ML CX20;MP FRACIONADA;32041990
04047811;CORANTE LIQUIDO, VERDE - 1LT;MP FRACIONADA;32041990
04047754;CORANTE LIQUIDO, VERDE - 500ML;MP FRACIONADA;32041990
04049428;CORANTE LIQUIDO, VERDE ABACATE - 100ML;MP FRACIONADA;32041990
04040035;CORANTE LIQUIDO, VERDE ABACATE - 100ML CX20;MP FRACIONADA;32041990
04047918;CORANTE LIQUIDO, VERDE ABACATE - 1LT;MP FRACIONADA;32041990
04046995;CORANTE LIQUIDO, VERDE ABACATE - 500ML;MP FRACIONADA;32041990
04043934;CORANTE LIQUIDO, VERMELHO LIMPOL - 100ML;MP FRACIONADA;32041990
04040036;CORANTE LIQUIDO, VERMELHO LIMPOL - 100ML CX20;MP FRACIONADA;32041990
04048636;CORANTE LIQUIDO, VERMELHO LIMPOL - 1LT;MP FRACIONADA;32041990
04041212;CORANTE LIQUIDO, VERMELHO LIMPOL - 500ML;MP FRACIONADA;32041990
04039348;CORANTE, AMARELO FLUORECEINA - 100GR;MP FRACIONADA;32041990
04040001;CORANTE, AMARELO FLUORECEINA - 1KG;MP FRACIONADA;32041990
04037778;CORANTE, AMARELO P/ CLORO - 100GR;MP FRACIONADA;32041990
04030002;CORANTE, AMARELO P/ CLORO - 10KG;MP FRACIONADA;32041990
04040002;CORANTE, AMARELO P/ CLORO - 1KG;MP FRACIONADA;32041990
04031861;CORANTE, AMARELO P/ CLORO - 500GR;MP FRACIONADA;32041990
04038037;CORANTE, AMARELO PINHO SOLAR - 100GR;MP FRACIONADA;32041990
04040003;CORANTE, AMARELO PINHO SOLAR - 1KG;MP FRACIONADA;32041990
04033566;CORANTE, AMARELO TRATAZINA - 100GR;MP FRACIONADA;39123119
04040004;CORANTE, AMARELO TRATAZINA - 1KG;MP FRACIONADA;32041990
04033695;CORANTE, AZUL METANIL - 100GR;MP FRACIONADA;32041990
04032735;CORANTE, AZUL PASTOSO - 100GR;MP FRACIONADA;32041990
04040005;CORANTE, AZUL PASTOSO - 1KG;MP FRACIONADA;32041990
04030008;CORANTE, AZUL PASTOSO - 20KG;MP FRACIONADA;32041990
04038994;CORANTE, AZUL TURQUEZA - 100GR;MP FRACIONADA;32041990
04040006;CORANTE, AZUL TURQUEZA - 1KG;MP FRACIONADA;32041990
04039145;CORANTE, PRETO PASTOSO - 100GR;MP FRACIONADA;32041990
04040007;CORANTE, PRETO PASTOSO - 1KG;MP FRACIONADA;32041990
04032608;CORANTE, ROSA RODAMINA - 100GR;MP FRACIONADA;32041990
04040008;CORANTE, ROSA RODAMINA - 1KG;MP FRACIONADA;32041990
04032655;CORANTE, ROXO - 100GR;MP FRACIONADA;32041990
04040009;CORANTE, ROXO - 1KG;MP FRACIONADA;32041990
04038271;CORANTE, VERDE - 100GR;MP FRACIONADA;32041990
04040010;CORANTE, VERDE - 1KG;MP FRACIONADA;32041990
04037777;CORANTE, VERMELHO LIMPOL - 100GR;MP FRACIONADA;32041990
04040012;CORANTE, VERMELHO LIMPOL - 1KG;MP FRACIONADA;32041990
04026264;ESPESSANTE EM PO - 1KG;MP FRACIONADA;39069053
04020068;LAURIL 27% - BB50KG;MP FRACIONADA;34023990
05000862;MENTOL CRISTALIZADO - 100GR;MP FRACIONADA;29061100
05000863;MENTOL CRISTALIZADO - 1KG;MP FRACIONADA;29061100
04030009;PERCABONATO DE SODIO - 1KG;MP FRACIONADA;28369920
04021565;SODA ESCAMA 98% - 1KG;MP FRACIONADA;28151100
04023698;SULFATO DE ALUMINIO - 1KG;MP FRACIONADA;28332200
04022667;TRIPOLIFOSFATO DE SODIO - 1KG;MP FRACIONADA;28353190
04021001;VASELINA LIQUIDA - 1LT;MP FRACIONADA;27101991
04026269;VASELINA LIQUIDA - 1LT C/12;MP FRACIONADA;27101991
05000036;BASE ACETATO DE VETIVERT;MP PRODUZIDA;
05000106;BASE ANIMALIS;MP PRODUZIDA;
05000107;BASE BEREDEW;MP PRODUZIDA;
05000108;BASE BERGAMOTA BRASIL;MP PRODUZIDA;
05000349;BASE CT ALMISCAR (DL347);MP PRODUZIDA;
05000501;BASE CT AMARIN (BS-CFX009);MP PRODUZIDA;
05001234;BASE CT CASSIS 345 (BS0030);MP PRODUZIDA;
05001235;BASE CT FIXADOR POUDRE (DL360);MP PRODUZIDA;
05000519;BASE CT JASMIN DO REINO (DL340);MP PRODUZIDA;
05003752;BASE CT ROSA OTTO (DL364);MP PRODUZIDA;
01121330;BASE ESPESSANTE;MP PRODUZIDA;
05000109;BASE ETHER FLOR DE LARANJEIRA;MP PRODUZIDA;
05000249;BASE FLORALINE;MP PRODUZIDA;
05000286;BASE INDOLENE;MP PRODUZIDA;
05000110;BASE JACINTO;MP PRODUZIDA;
05000111;BASE JASMIM ABS;MP PRODUZIDA;
05000112;BASE JASMIM ACCORD;MP PRODUZIDA;
05000113;BASE JASMIM NATURAL;MP PRODUZIDA;
05000114;BASE KODAFLOR;MP PRODUZIDA;
05000115;BASE LAVANDA ASPIC;MP PRODUZIDA;
05000117;BASE LILAS;MP PRODUZIDA;
05001249;BASE MANDARIN SINTETICO (DOMO);MP PRODUZIDA;11081200
05000118;BASE MIMOSA ABS;MP PRODUZIDA;
05000119;BASE MUGUET;MP PRODUZIDA;
05001250;BASE MUSK XILOL (DOMO);MP PRODUZIDA;11081200
05000120;BASE NEROLI;MP PRODUZIDA;
05001251;BASE OCIMONE (VENTOS);MP PRODUZIDA;11081200
05000364;BASE OLEO DE BERGAMOTA;MP PRODUZIDA;
05000121;BASE OLEO DE CANANGA;MP PRODUZIDA;
05001248;BASE OLEO DE CEDRO (DOMO);MP PRODUZIDA;11081200
05000125;BASE OLEO DE SANDALO;MP PRODUZIDA;
05000425;BASE OLEO DE STIRAX;MP PRODUZIDA;
05000431;BASE OLEO DE YLANG;MP PRODUZIDA;
05001236;BASE PH ALDEIDO AGRUMEN (CPB1033);MP PRODUZIDA;11081200
05001237;BASE PH ALECRIM (CPB1131);MP PRODUZIDA;15153000
05001238;BASE PH AMBRETEX (CPB1131);MP PRODUZIDA;11081200
05001239;BASE PH BASE MUGUET (CPB1017);MP PRODUZIDA;11081200
05001210;BASE PH BERGAMOTA (CPB1032);MP PRODUZIDA;11081200
05001211;BASE PH BERGAMOTA (CPB1045);MP PRODUZIDA;11081200
05000703;BASE PH BLANC2075 (CPB1013);MP PRODUZIDA;11081200
05000704;BASE PH CANANGA2196 (CPB1121);MP PRODUZIDA;
05000705;BASE PH CHEVRAL (CPB1038);MP PRODUZIDA;
05000706;BASE PH COCO2271 (CPB1014);MP PRODUZIDA;
05001212;BASE PH FIXADOR DL440 (CPB1195);MP PRODUZIDA;15153000
05001213;BASE PH GERANIO (CPB1009);MP PRODUZIDA;11081200
05001214;BASE PH HEDIONE (CPB1178);MP PRODUZIDA;11081200
05001215;BASE PH HIDROXY76 (CPB1004);MP PRODUZIDA;11081200
05000707;BASE PH JACINTO3609 (CPB1155);MP PRODUZIDA;
05001216;BASE PH JASMIM (CPB1007);MP PRODUZIDA;11081200
05000708;BASE PH KAYAK (CPB1158);MP PRODUZIDA;
05001217;BASE PH LAVANDIN ABRIALYS CITY (CPB1208);MP PRODUZIDA;11081200
05001218;BASE PH LAVANDIN GROSSO (CPB1125);MP PRODUZIDA;11081200
05001219;BASE PH LIMAO SICILIANO (CPB1119);MP PRODUZIDA;11081200
05000709;BASE PH LUX (CPB1175);MP PRODUZIDA;
05000710;BASE PH NATURA (CPB1169);MP PRODUZIDA;
05001220;BASE PH NEROLI GAMMA (CPB1048);MP PRODUZIDA;11081200
05000711;BASE PH OPOPONAX2156 (CPB1010);MP PRODUZIDA;
05001221;BASE PH PATCHOULY DARK (CPB1092);MP PRODUZIDA;11081200
05001222;BASE PH PRUNELA (CPB1044);MP PRODUZIDA;11081200
05001223;BASE PH RESINOIDE GALBANO (CPB1190);MP PRODUZIDA;11081200
05001224;BASE PH ROSA (CPB1006);MP PRODUZIDA;11081200
05000712;BASE PH ROSA2194 (CPB1012);MP PRODUZIDA;
05001225;BASE PH SALVIA SCLAREIA (CPB1056);MP PRODUZIDA;11081200
05000713;BASE PH STYLETTO (CPB1156);MP PRODUZIDA;
05000715;BASE PH TALCO896 (CPB1082);MP PRODUZIDA;
05001226;BASE PH VERDE;MP PRODUZIDA;11081200
05001227;BASE PH YLANG#1054 (CPB1008);MP PRODUZIDA;11081200
05001228;BASE PH YLANG#16 (CPB1001);MP PRODUZIDA;11081200
05000122;BASE PINE NEEDLE;MP PRODUZIDA;
05000471;BASE RESINOIDE DE LENTISQUE;MP PRODUZIDA;
05000123;BASE ROSA TORINO;MP PRODUZIDA;
05000124;BASE SALDALWOOD;MP PRODUZIDA;
05000126;BASE TUBEROSA ABS;MP PRODUZIDA;
05000127;BASE VANILA;MP PRODUZIDA;
05000128;BASE VERBENA BRASIL;MP PRODUZIDA;
